Sr No.,url,status code,Proper
1,https://ashiknesin.com/blog/,200,True
2,https://ashiknesin.com/blog/category/javascript/,200,True
3,https://ashiknesin.com/blog/category/javascript/react/,200,True
4,https://ashiknesin.com/blog/category/javascript/nodejs/,200,True
5,https://ashiknesin.com/blog/category/javascript/angularjs/,200,True
6,https://ashiknesin.com/blog/category/html-css/,200,True
7,https://ashiknesin.com/blog/category/tutorials/,200,True
